PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24637937","Functional imaging of auditory cortex in adult cats using high-field fMRI","Brown TA, Gati JS, Hughes SM, Nixon PL, Menon RS, Lomber SG.","J Vis Exp. 2014 Feb 19;(84):e50872. doi: 10.3791/50872.","Brown TA","J Vis Exp","2014","2014/03/19","PMC4126434","","10.3791/50872"
"24446505","Relative timing: from behaviour to neurons","Aghdaee SM, Battelli L, Assad JA.","Philos Trans R Soc Lond B Biol Sci. 2014 Jan 20;369(1637):20120472. doi: 10.1098/rstb.2012.0472. Print 2014 Mar 5.","Aghdaee SM","Philos Trans R Soc Lond B Biol Sci","2014","2014/01/22","PMC3895996","","10.1098/rstb.2012.0472"
"24315566","A nonhuman primate model of human radiation-induced venocclusive liver disease and hepatocyte injury","Yannam GR, Han B, Setoyama K, Yamamoto T, Ito R, Brooks JM, Guzman-Lepe J, Galambos C, Fong JV, Deutsch M, Quader MA, Yamanouchi K, Kabarriti R, Mehta K, Soto-Gutierrez A, Roy-Chowdhury J, Locker J, Abe M, Enke CA, Baranowska-Kortylewicz J, Solberg TD, Guha C, Fox IJ.","Int J Radiat Oncol Biol Phys. 2014 Feb 1;88(2):404-411. doi: 10.1016/j.ijrobp.2013.10.037. Epub 2013 Dec 5.","Yannam GR","Int J Radiat Oncol Biol Phys","2014","2013/12/10","PMC3905315","NIHMS547945","10.1016/j.ijrobp.2013.10.037"
"24285866","Effects of unilateral deactivations of dorsolateral prefrontal cortex and anterior cingulate cortex on saccadic eye movements","Koval MJ, Hutchison RM, Lomber SG, Everling S.","J Neurophysiol. 2014 Feb;111(4):787-803. doi: 10.1152/jn.00626.2013. Epub 2013 Nov 27.","Koval MJ","J Neurophysiol","2014","2013/11/29","","","10.1152/jn.00626.2013"
"24018729","Control of the superior colliculus by the lateral prefrontal cortex","Everling S, Johnston K.","Philos Trans R Soc Lond B Biol Sci. 2013 Sep 9;368(1628):20130068. doi: 10.1098/rstb.2013.0068. Print 2013 Oct 19.","Everling S","Philos Trans R Soc Lond B Biol Sci","2013","2013/09/11","PMC3758210","","10.1098/rstb.2013.0068"
"23780752","Hippocampal network connections account for differences in memory performance in the middle-aged rhesus monkey","Koo BB, Oblak AL, Zhao Y, Farris CW, Bowley B, Rosene DL, Killiany RJ.","Hippocampus. 2013 Dec;23(12):1179-88. doi: 10.1002/hipo.22156. Epub 2013 Jul 13.","Koo BB","Hippocampus","2013","2013/06/20","PMC4113965","NIHMS614121","10.1002/hipo.22156"
"23739963","Prefrontal-temporal disconnection impairs recognition memory but not familiarity discrimination","Browning PG, Baxter MG, Gaffan D.","J Neurosci. 2013 Jun 5;33(23):9667-74. doi: 10.1523/JNEUROSCI.5759-12.2013.","Browning PG","J Neurosci","2013","2013/06/07","PMC3797511","EMS53548","10.1523/JNEUROSCI.5759-12.2013"
"23077051","Dynamic reorganization of digit representations in somatosensory cortex of nonhuman primates after spinal cord injury","Chen LM, Qi HX, Kaas JH.","J Neurosci. 2012 Oct 17;32(42):14649-63. doi: 10.1523/JNEUROSCI.1841-12.2012.","Chen LM","J Neurosci","2012","2012/10/19","PMC3498942","NIHMS416090","10.1523/JNEUROSCI.1841-12.2012"
"22850123","The food reaching test: a sensitive test of behavioral improvements by deep brain stimulation in MPTP-treated monkey","Asakawa T, Sugiyama K, Akamine S, Yokoyama C, Shukuri M, Mizuma H, Tsukada H, Onoe H, Namba H.","Neurosci Res. 2012 Oct;74(2):122-8. doi: 10.1016/j.neures.2012.07.006. Epub 2012 Jul 28.","Asakawa T","Neurosci Res","2012","2012/08/02","","","10.1016/j.neures.2012.07.006"
"22796995","Stimulus representations in body-selective regions of the macaque cortex assessed with event-related fMRI","Popivanov ID, Jastorff J, Vanduffel W, Vogels R.","Neuroimage. 2012 Nov 1;63(2):723-41. doi: 10.1016/j.neuroimage.2012.07.013. Epub 2012 Jul 14.","Popivanov ID","Neuroimage","2012","2012/07/17","","","10.1016/j.neuroimage.2012.07.013"
"22715879","Primary visual cortex: awareness and blindsight","Leopold DA.","Annu Rev Neurosci. 2012;35:91-109. doi: 10.1146/annurev-neuro-062111-150356.","Leopold DA","Annu Rev Neurosci","2012","2012/06/22","PMC3476047","NIHMS413122","10.1146/annurev-neuro-062111-150356"
"22666194","Representation of numerosity in posterior parietal cortex","Roitman JD, Brannon EM, Platt ML.","Front Integr Neurosci. 2012 May 31;6:25. doi: 10.3389/fnint.2012.00025. eCollection 2012.","Roitman JD","Front Integr Neurosci","2012","2012/06/06","PMC3364489","","10.3389/fnint.2012.00025"
"22562793","Functional imaging reveals rapid reorganization of cortical activity after parietal inactivation in monkeys","Wilke M, Kagan I, Andersen RA.","Proc Natl Acad Sci U S A. 2012 May 22;109(21):8274-9. doi: 10.1073/pnas.1204789109. Epub 2012 May 4.","Wilke M","Proc Natl Acad Sci U S A","2012","2012/05/08","PMC3361455","","10.1073/pnas.1204789109"
"22465841","Evidence for coordinated functional activity within the extended amygdala of non-human and human primates","Oler JA, Birn RM, Patriat R, Fox AS, Shelton SE, Burghy CA, Stodola DE, Essex MJ, Davidson RJ, Kalin NH.","Neuroimage. 2012 Jul 16;61(4):1059-66. doi: 10.1016/j.neuroimage.2012.03.045. Epub 2012 Mar 23.","Oler JA","Neuroimage","2012","2012/04/03","PMC3376204","NIHMS364904","10.1016/j.neuroimage.2012.03.045"
"22426348","The story of the initial dip in fMRI","Hu X, Yacoub E.","Neuroimage. 2012 Aug 15;62(2):1103-8. doi: 10.1016/j.neuroimage.2012.03.005. Epub 2012 Mar 9.","Hu X","Neuroimage","2012","2012/03/20","PMC3389272","NIHMS367531","10.1016/j.neuroimage.2012.03.005"
"22253658","Methods for fine scale functional imaging of tactile motion in human and nonhuman primates","Friedman RM, Dillenburger BC, Wang F, Avison MJ, Gore JC, Roe AW, Chen LM.","Open Neuroimag J. 2011;5:160-71. doi: 10.2174/1874440001105010160. Epub 2011 Nov 18.","Friedman RM","Open Neuroimag J","2011","2012/01/19","PMC3257843","","10.2174/1874440001105010160"
"22245356","Integration of shape and motion cues in biological motion processing in the monkey STS","Jastorff J, Popivanov ID, Vogels R, Vanduffel W, Orban GA.","Neuroimage. 2012 Apr 2;60(2):911-21. doi: 10.1016/j.neuroimage.2011.12.087. Epub 2012 Jan 10.","Jastorff J","Neuroimage","2012","2012/01/17","","","10.1016/j.neuroimage.2011.12.087"
"22230769","High resolution 3T fMRI in anesthetized monkeys","Pró-Sistiaga P, Lamberton F, Boraud T, Saulnier R, Young AR, Bioulac B, Gross C, Mazoyer B.","J Neurosci Methods. 2012 Mar 30;205(1):86-95. doi: 10.1016/j.jneumeth.2011.12.023. Epub 2012 Jan 2.","Pró-Sistiaga P","J Neurosci Methods","2012","2012/01/11","","","10.1016/j.jneumeth.2011.12.023"
"21862445","Role of the medial part of the intraparietal sulcus in implementing movement direction","Davare M, Zénon A, Pourtois G, Desmurget M, Olivier E.","Cereb Cortex. 2012 Jun;22(6):1382-94. doi: 10.1093/cercor/bhr210. Epub 2011 Aug 22.","Davare M","Cereb Cortex","2012","2011/08/25","","","10.1093/cercor/bhr210"
"21653870","Prefrontal cortex deactivation in macaques alters activity in the superior colliculus and impairs voluntary control of saccades","Koval MJ, Lomber SG, Everling S.","J Neurosci. 2011 Jun 8;31(23):8659-68. doi: 10.1523/JNEUROSCI.1258-11.2011.","Koval MJ","J Neurosci","2011","2011/06/10","PMC6623349","","10.1523/JNEUROSCI.1258-11.2011"
"21596523","How does the brain rapidly learn and reorganize view-invariant and position-invariant object representations in the inferotemporal cortex?","Cao Y, Grossberg S, Markowitz J.","Neural Netw. 2011 Dec;24(10):1050-61. doi: 10.1016/j.neunet.2011.04.004. Epub 2011 Apr 22.","Cao Y","Neural Netw","2011","2011/05/21","","","10.1016/j.neunet.2011.04.004"
"21273409","Vascularization of cytochrome oxidase-rich blobs in the primary visual cortex of squirrel and macaque monkeys","Keller AL, Schüz A, Logothetis NK, Weber B.","J Neurosci. 2011 Jan 26;31(4):1246-53. doi: 10.1523/JNEUROSCI.2765-10.2011.","Keller AL","J Neurosci","2011","2011/01/29","PMC6623626","","10.1523/JNEUROSCI.2765-10.2011"
"20950281","Representations of visual proportions in the primate posterior parietal and prefrontal cortices","Vallentin D, Nieder A.","Eur J Neurosci. 2010 Oct;32(8):1380-7. doi: 10.1111/j.1460-9568.2010.07427.x.","Vallentin D","Eur J Neurosci","2010","2010/10/19","","","10.1111/j.1460-9568.2010.07427.x"
"20928833","A unified framework for the functional organization of the medial temporal lobes and the phenomenology of episodic memory","Ranganath C.","Hippocampus. 2010 Nov;20(11):1263-90. doi: 10.1002/hipo.20852.","Ranganath C","Hippocampus","2010","2010/10/08","","","10.1002/hipo.20852"
"20727941","Cortical activation during color discrimination task in macaques as revealed by positron emission tomography","Katsuyama N, Imamura K, Onoe H, Tanaka HK, Onoe K, Tsukada H, Watanabe Y.","Neurosci Lett. 2010 Nov 5;484(3):168-73. doi: 10.1016/j.neulet.2010.08.040. Epub 2010 Aug 19.","Katsuyama N","Neurosci Lett","2010","2010/08/24","","","10.1016/j.neulet.2010.08.040"
"20484644","Orbitofrontal cortex lesions alter anxiety-related activity in the primate bed nucleus of stria terminalis","Fox AS, Shelton SE, Oakes TR, Converse AK, Davidson RJ, Kalin NH.","J Neurosci. 2010 May 19;30(20):7023-7. doi: 10.1523/JNEUROSCI.5952-09.2010.","Fox AS","J Neurosci","2010","2010/05/21","PMC2915894","NIHMS187483","10.1523/JNEUROSCI.5952-09.2010"
"20445067","Anatomical and functional connectivity of cytoarchitectonic areas within the human parietal operculum","Eickhoff SB, Jbabdi S, Caspers S, Laird AR, Fox PT, Zilles K, Behrens TE.","J Neurosci. 2010 May 5;30(18):6409-21. doi: 10.1523/JNEUROSCI.5664-09.2010.","Eickhoff SB","J Neurosci","2010","2010/05/07","PMC4791040","NIHMS765795","10.1523/JNEUROSCI.5664-09.2010"
"20385808","Space representation for eye movements is more contralateral in monkeys than in humans","Kagan I, Iyer A, Lindner A, Andersen RA.","Proc Natl Acad Sci U S A. 2010 Apr 27;107(17):7933-8. doi: 10.1073/pnas.1002825107. Epub 2010 Apr 12.","Kagan I","Proc Natl Acad Sci U S A","2010","2010/04/14","PMC2867911","","10.1073/pnas.1002825107"
"19805199","Monkey drumming reveals common networks for perceiving vocal and nonvocal communication sounds","Remedios R, Logothetis NK, Kayser C.","Proc Natl Acad Sci U S A. 2009 Oct 20;106(42):18010-5. doi: 10.1073/pnas.0909756106. Epub 2009 Oct 1.","Remedios R","Proc Natl Acad Sci U S A","2009","2009/10/07","PMC2755465","","10.1073/pnas.0909756106"
"19763747","Origins of retinal intrinsic signals: a series of experiments on retinas of macaque monkeys","Tsunoda K, Hanazono G, Inomata K, Kazato Y, Suzuki W, Tanifuji M.","Jpn J Ophthalmol. 2009 Jul;53(4):297-314. doi: 10.1007/s10384-009-0686-3. Epub 2009 Sep 8.","Tsunoda K","Jpn J Ophthalmol","2009","2009/09/19","","","10.1007/s10384-009-0686-3"
"19660766","Morphometry of human insular cortex and insular volume reduction in Williams syndrome","Cohen JD, Mock JR, Nichols T, Zadina J, Corey DM, Lemen L, Bellugi U, Galaburda A, Reiss A, Foundas AL.","J Psychiatr Res. 2010 Jan;44(2):81-9. doi: 10.1016/j.jpsychires.2009.07.001. Epub 2009 Aug 5.","Cohen JD","J Psychiatr Res","2010","2009/08/08","PMC2813413","NIHMS130585","10.1016/j.jpsychires.2009.07.001"
"19631538","Explicit encoding of multimodal percepts by single neurons in the human brain","Quian Quiroga R, Kraskov A, Koch C, Fried I.","Curr Biol. 2009 Aug 11;19(15):1308-13. doi: 10.1016/j.cub.2009.06.060. Epub 2009 Jul 23.","Quian Quiroga R","Curr Biol","2009","2009/07/28","PMC3032396","NIHMS261113","10.1016/j.cub.2009.06.060"
"19321641","Contributions of primate prefrontal and posterior parietal cortices to length and numerosity representation","Tudusciuc O, Nieder A.","J Neurophysiol. 2009 Jun;101(6):2984-94. doi: 10.1152/jn.90713.2008. Epub 2009 Mar 25.","Tudusciuc O","J Neurophysiol","2009","2009/03/27","","","10.1152/jn.90713.2008"
"19136211","Area-specific representation of mechanical nociceptive stimuli within SI cortex of squirrel monkeys","Chen LM, Friedman RM, Roe AW.","Pain. 2009 Feb;141(3):258-268. doi: 10.1016/j.pain.2008.11.018. Epub 2009 Jan 10.","Chen LM","Pain","2009","2009/01/13","PMC2680084","NIHMS95434","10.1016/j.pain.2008.11.018"
"18958375","Optical imaging of nociception in primary somatosensory cortex of non-human primates","Chen LM, Friedman RM, Roe AW.","Sheng Li Xue Bao. 2008 Oct 25;60(5):664-8.","Chen LM","Sheng Li Xue Bao","2008","2008/10/30","","",""
"18641121","High-field fMRI unveils orientation columns in humans","Yacoub E, Harel N, Ugurbil K.","Proc Natl Acad Sci U S A. 2008 Jul 29;105(30):10607-12. doi: 10.1073/pnas.0804110105. Epub 2008 Jul 18.","Yacoub E","Proc Natl Acad Sci U S A","2008","2008/07/22","PMC2492463","","10.1073/pnas.0804110105"
"18641087","Functional imaging of the parietal cortex during action execution and observation","Evangeliou MN, Raos V, Galletti C, Savaki HE.","Cereb Cortex. 2009 Mar;19(3):624-39. doi: 10.1093/cercor/bhn116. Epub 2008 Jul 18.","Evangeliou MN","Cereb Cortex","2009","2008/07/22","","","10.1093/cercor/bhn116"
"18596180","Early and late changes in the distal forelimb representation of the supplementary motor area after injury to frontal motor areas in the squirrel monkey","Eisner-Janowicz I, Barbay S, Hoover E, Stowe AM, Frost SB, Plautz EJ, Nudo RJ.","J Neurophysiol. 2008 Sep;100(3):1498-512. doi: 10.1152/jn.90447.2008. Epub 2008 Jul 2.","Eisner-Janowicz I","J Neurophysiol","2008","2008/07/04","PMC2544457","","10.1152/jn.90447.2008"
"18453154","[Neuromodulation for Parkinson's disease]","Takahashi J.","Rinsho Shinkeigaku. 2008 Apr;48(4):233-41. doi: 10.5692/clinicalneurol.48.233.","Takahashi J","Rinsho Shinkeigaku","2008","2008/05/06","","","10.5692/clinicalneurol.48.233"
"18231592","Symmetric sensorimotor somatotopy","Overduin SA, Servos P.","PLoS One. 2008 Jan 30;3(1):e1505. doi: 10.1371/journal.pone.0001505.","Overduin SA","PLoS One","2008","2008/01/31","PMC2200828","","10.1371/journal.pone.0001505"
"17888413","On-line grasp control is mediated by the contralateral hemisphere","Rice NJ, Tunik E, Cross ES, Grafton ST.","Brain Res. 2007 Oct 17;1175:76-84. doi: 10.1016/j.brainres.2007.08.009. Epub 2007 Aug 10.","Rice NJ","Brain Res","2007","2007/09/25","PMC2093953","NIHMS33116","10.1016/j.brainres.2007.08.009"
"17537970","A labeled-line code for small and large numerosities in the monkey prefrontal cortex","Nieder A, Merten K.","J Neurosci. 2007 May 30;27(22):5986-93. doi: 10.1523/JNEUROSCI.1056-07.2007.","Nieder A","J Neurosci","2007","2007/06/01","PMC6672244","","10.1523/JNEUROSCI.1056-07.2007"
"17517599","Rapid enhancement of visual cortical response discriminability by microstimulation of the frontal eye field","Armstrong KM, Moore T.","Proc Natl Acad Sci U S A. 2007 May 29;104(22):9499-504. doi: 10.1073/pnas.0701104104. Epub 2007 May 21.","Armstrong KM","Proc Natl Acad Sci U S A","2007","2007/05/23","PMC1890523","","10.1073/pnas.0701104104"
"17462895","Behavioral detection of electrical microstimulation in different cortical visual areas","Murphey DK, Maunsell JH.","Curr Biol. 2007 May 15;17(10):862-7. doi: 10.1016/j.cub.2007.03.066. Epub 2007 Apr 26.","Murphey DK","Curr Biol","2007","2007/04/28","PMC2034326","NIHMS23806","10.1016/j.cub.2007.03.066"
"17428771","Action selection and refinement in subcortical loops through basal ganglia and cerebellum","Houk JC, Bastianen C, Fansler D, Fishbach A, Fraser D, Reber PJ, Roy SA, Simo LS.","Philos Trans R Soc Lond B Biol Sci. 2007 Sep 29;362(1485):1573-83. doi: 10.1098/rstb.2007.2063.","Houk JC","Philos Trans R Soc Lond B Biol Sci","2007","2007/04/13","PMC2440782","","10.1098/rstb.2007.2063"
"17314483","Mechanics of the orbita","Demer JL.","Dev Ophthalmol. 2007;40:132-57. doi: 10.1159/000100353.","Demer JL","Dev Ophthalmol","2007","2007/02/23","PMC2268111","NIHMS41083","10.1159/000100353"
"17208181","Separate coding of different gaze directions in the superior temporal sulcus and inferior parietal lobule","Calder AJ, Beaver JD, Winston JS, Dolan RJ, Jenkins R, Eger E, Henson RN.","Curr Biol. 2007 Jan 9;17(1):20-5. doi: 10.1016/j.cub.2006.10.052.","Calder AJ","Curr Biol","2007","2007/01/09","PMC1885952","","10.1016/j.cub.2006.10.052"
"17102698","Cognition and medial frontal cortex in health and disease","Nachev P.","Curr Opin Neurol. 2006 Dec;19(6):586-92. doi: 10.1097/01.wco.0000247609.36482.ae.","Nachev P","Curr Opin Neurol","2006","2006/11/15","PMC2658463","UKMS3993","10.1097/01.wco.0000247609.36482.ae"
"17088545","Local field potential reflects perceptual suppression in monkey visual cortex","Wilke M, Logothetis NK, Leopold DA.","Proc Natl Acad Sci U S A. 2006 Nov 14;103(46):17507-12. doi: 10.1073/pnas.0604673103. Epub 2006 Nov 6.","Wilke M","Proc Natl Acad Sci U S A","2006","2006/11/08","PMC1859959","","10.1073/pnas.0604673103"
"16962619","Visuomotor functions of the posterior parietal cortex","Jackson SR, Husain M.","Neuropsychologia. 2006;44(13):2589-93. doi: 10.1016/j.neuropsychologia.2006.08.002. Epub 2006 Sep 7.","Jackson SR","Neuropsychologia","2006","2006/09/12","","","10.1016/j.neuropsychologia.2006.08.002"
"16909637","Disorders of visual attention and the posterior parietal cortex","Nachev P, Husain M.","Cortex. 2006 Jul;42(5):766-73. doi: 10.1016/s0010-9452(08)70415-5.","Nachev P","Cortex","2006","2006/08/17","","","10.1016/s0010-9452(08)70415-5"
"16899640","Laser-evoked potentials are graded and somatotopically organized anteroposteriorly in the operculoinsular cortex of anesthetized monkeys","Baumgärtner U, Tiede W, Treede RD, Craig AD.","J Neurophysiol. 2006 Nov;96(5):2802-8. doi: 10.1152/jn.00512.2006. Epub 2006 Aug 9.","Baumgärtner U","J Neurophysiol","2006","2006/08/11","","","10.1152/jn.00512.2006"
"16774452","Functional imaging reveals numerous fields in the monkey auditory cortex","Petkov CI, Kayser C, Augath M, Logothetis NK.","PLoS Biol. 2006 Jul;4(7):e215. doi: 10.1371/journal.pbio.0040215.","Petkov CI","PLoS Biol","2006","2006/06/16","PMC1479693","","10.1371/journal.pbio.0040215"
"16677941","Development of visually evoked cortical activity in infant macaque monkeys studied longitudinally with fMRI","Kourtzi Z, Augath M, Logothetis NK, Movshon JA, Kiorpes L.","Magn Reson Imaging. 2006 May;24(4):359-66. doi: 10.1016/j.mri.2005.12.025. Epub 2006 Mar 10.","Kourtzi Z","Magn Reson Imaging","2006","2006/05/09","","","10.1016/j.mri.2005.12.025"
"16624587","Functional imaging of the intraparietal cortex during saccades to visual and memorized targets","Bakola S, Gregoriou GG, Moschovakis AK, Savaki HE.","Neuroimage. 2006 Jul 15;31(4):1637-49. doi: 10.1016/j.neuroimage.2006.02.030. Epub 2006 Apr 19.","Bakola S","Neuroimage","2006","2006/04/21","","","10.1016/j.neuroimage.2006.02.030"
"16415671","Current concepts of mechanical and neural factors in ocular motility","Demer JL.","Curr Opin Neurol. 2006 Feb;19(1):4-13. doi: 10.1097/01.wco.0000198100.87670.37.","Demer JL","Curr Opin Neurol","2006","2006/01/18","PMC1847330","NIHMS19423","10.1097/01.wco.0000198100.87670.37"
"15795051","Estrogen modulates cognitive and cholinergic processes in surgically menopausal monkeys","Tinkler GP, Voytko ML.","Prog Neuropsychopharmacol Biol Psychiatry. 2005 Mar;29(3):423-31. doi: 10.1016/j.pnpbp.2004.12.016.","Tinkler GP","Prog Neuropsychopharmacol Biol Psychiatry","2005","2005/03/30","","","10.1016/j.pnpbp.2004.12.016"
"15791645","Architecture and neurocytology of monkey cingulate gyrus","Vogt BA, Vogt L, Farber NB, Bush G.","J Comp Neurol. 2005 May 9;485(3):218-39. doi: 10.1002/cne.20512.","Vogt BA","J Comp Neurol","2005","2005/03/26","PMC2649765","NIHMS51811","10.1002/cne.20512"
