PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31825706","Transcranial alternating current stimulation attenuates BOLD adaptation and increases functional connectivity","Kar K, Ito T, Cole MW, Krekelberg B.","J Neurophysiol. 2020 Jan 1;123(1):428-438. doi: 10.1152/jn.00376.2019. Epub 2019 Dec 11.","Kar K","J Neurophysiol","2020","2019/12/12","PMC6985864","","10.1152/jn.00376.2019"
"31262949","Sex Differences in Cognitive Flexibility and Resting Brain Networks in Middle-Aged Marmosets","LaClair M, Febo M, Nephew B, Gervais NJ, Poirier G, Workman K, Chumachenko S, Payne L, Moore MC, King JA, Lacreuse A.","eNeuro. 2019 Jul 25;6(4):ENEURO.0154-19.2019. doi: 10.1523/ENEURO.0154-19.2019. Print 2019 Jul/Aug.","LaClair M","eNeuro","2019","2019/07/03","PMC6658914","","10.1523/ENEURO.0154-19.2019"
"31219563","From Synchrony to Asynchrony: Cerebellar-Basal Ganglia Functional Circuits in Young and Older Adults","Hausman HK, Jackson TB, Goen JRM, Bernard JA.","Cereb Cortex. 2020 Mar 21;30(2):718-729. doi: 10.1093/cercor/bhz121.","Hausman HK","Cereb Cortex","2020","2019/06/21","","","10.1093/cercor/bhz121"
"31039559","Brain Connectivity in Ateles geoffroyi: Resting-State Functional Magnetic Resonance Imaging of Working Memory and Executive Control","Platas-Neri D, Hidalgo-Tobón S, Chico-Ponce de León F, Muñoz-Delgado J, Phillips KA, Téllez-Alanís B, Villanueva-Valle J, de Celis Alonso B.","Brain Behav Evol. 2019;93(1):19-33. doi: 10.1159/000499177. Epub 2019 Apr 30.","Platas-Neri D","Brain Behav Evol","2019","2019/05/01","","","10.1159/000499177"
"30879118","Effects of ketamine treatment on cocaine-induced reinstatement and disruption of functional connectivity in unanesthetized rhesus monkeys","Maltbie EA, Gopinath KS, Howell LL.","Psychopharmacology (Berl). 2019 Jul;236(7):2105-2118. doi: 10.1007/s00213-019-05204-4. Epub 2019 Mar 16.","Maltbie EA","Psychopharmacology (Berl)","2019","2019/03/18","","","10.1007/s00213-019-05204-4"
"30601693","Functionally distinct language and Theory of Mind networks are synchronized at rest and during language comprehension","Paunov AM, Blank IA, Fedorenko E.","J Neurophysiol. 2019 Apr 1;121(4):1244-1265. doi: 10.1152/jn.00619.2018. Epub 2019 Jan 2.","Paunov AM","J Neurophysiol","2019","2019/01/03","PMC6485726","","10.1152/jn.00619.2018"
"30530859","Changes in Endogenous Dopamine Induced by Methylphenidate Predict Functional Connectivity in Nonhuman Primates","Birn RM, Converse AK, Rajala AZ, Alexander AL, Block WF, McMillan AB, Christian BT, Filla CN, Murali D, Hurley SA, Jenison RL, Populin LC.","J Neurosci. 2019 Feb 20;39(8):1436-1444. doi: 10.1523/JNEUROSCI.2513-18.2018. Epub 2018 Dec 10.","Birn RM","J Neurosci","2019","2018/12/12","PMC6381257","","10.1523/JNEUROSCI.2513-18.2018"
"30344047","A Neural Population Mechanism for Rapid Learning","Perich MG, Gallego JA, Miller LE.","Neuron. 2018 Nov 21;100(4):964-976.e7. doi: 10.1016/j.neuron.2018.09.030. Epub 2018 Oct 18.","Perich MG","Neuron","2018","2018/10/23","PMC6250582","NIHMS1507895","10.1016/j.neuron.2018.09.030"
"30257948","Functionally specific optogenetic modulation in primate visual cortex","Chernov MM, Friedman RM, Chen G, Stoner GR, Roe AW.","Proc Natl Acad Sci U S A. 2018 Oct 9;115(41):10505-10510. doi: 10.1073/pnas.1802018115. Epub 2018 Sep 26.","Chernov MM","Proc Natl Acad Sci U S A","2018","2018/09/28","PMC6187135","","10.1073/pnas.1802018115"
"30099461","Comparative Primate Connectomics","Rilling JK, van den Heuvel MP.","Brain Behav Evol. 2018;91(3):170-179. doi: 10.1159/000488886. Epub 2018 Aug 10.","Rilling JK","Brain Behav Evol","2018","2018/08/13","","","10.1159/000488886"
"29488110","Individual identity and affective valence in marmoset calls: in vivo brain imaging with vocal sound playback","Kato M, Yokoyama C, Kawasaki A, Takeda C, Koike T, Onoe H, Iriki A.","Anim Cogn. 2018 May;21(3):331-343. doi: 10.1007/s10071-018-1169-z. Epub 2018 Feb 27.","Kato M","Anim Cogn","2018","2018/03/01","PMC5908821","","10.1007/s10071-018-1169-z"
"29487127","Maternal Immune Activation During the Third Trimester Is Associated with Neonatal Functional Connectivity of the Salience Network and Fetal to Toddler Behavior","Spann MN, Monk C, Scheinost D, Peterson BS.","J Neurosci. 2018 Mar 14;38(11):2877-2886. doi: 10.1523/JNEUROSCI.2272-17.2018. Epub 2018 Feb 27.","Spann MN","J Neurosci","2018","2018/03/01","PMC5852665","","10.1523/JNEUROSCI.2272-17.2018"
"29332256","Dopamine-dependent social information processing in non-human primates","Lee YA, Lionnet S, Kato A, Goto Y.","Psychopharmacology (Berl). 2018 Apr;235(4):1141-1149. doi: 10.1007/s00213-018-4831-x. Epub 2018 Jan 14.","Lee YA","Psychopharmacology (Berl)","2018","2018/01/15","PMC5869898","","10.1007/s00213-018-4831-x"
"29049083","Ketamine and pharmacological imaging: use of functional magnetic resonance imaging to evaluate mechanisms of action","Maltbie EA, Kaundinya GS, Howell LL.","Behav Pharmacol. 2017 Dec;28(8):610-622. doi: 10.1097/FBP.0000000000000354.","Maltbie EA","Behav Pharmacol","2017","2017/10/20","PMC5687297","NIHMS909831","10.1097/FBP.0000000000000354"
"28905408","Resting-state functional connectivity in the rat cervical spinal cord at 9.4 T","Wu TL, Wang F, Mishra A, Wilson GH 3rd, Byun N, Chen LM, Gore JC.","Magn Reson Med. 2018 May;79(5):2773-2783. doi: 10.1002/mrm.26905. Epub 2017 Sep 14.","Wu TL","Magn Reson Med","2018","2017/09/15","PMC5821555","NIHMS928552","10.1002/mrm.26905"
"28716961","Structural Basis of Large-Scale Functional Connectivity in the Mouse","Grandjean J, Zerbi V, Balsters JH, Wenderoth N, Rudin M.","J Neurosci. 2017 Aug 23;37(34):8092-8101. doi: 10.1523/JNEUROSCI.0438-17.2017. Epub 2017 Jul 17.","Grandjean J","J Neurosci","2017","2017/07/19","PMC6596781","","10.1523/JNEUROSCI.0438-17.2017"
"28314817","FEF-Controlled Alpha Delay Activity Precedes Stimulus-Induced Gamma-Band Activity in Visual Cortex","Popov T, Kastner S, Jensen O.","J Neurosci. 2017 Apr 12;37(15):4117-4127. doi: 10.1523/JNEUROSCI.3015-16.2017. Epub 2017 Mar 17.","Popov T","J Neurosci","2017","2017/03/19","PMC5391684","","10.1523/JNEUROSCI.3015-16.2017"
"27530989","Ketamine-induced changes in connectivity of functional brain networks in awake female nonhuman primates: a translational functional imaging model","Gopinath K, Maltbie E, Urushino N, Kempf D, Howell L.","Psychopharmacology (Berl). 2016 Oct;233(21-22):3673-3684. doi: 10.1007/s00213-016-4401-z. Epub 2016 Aug 16.","Gopinath K","Psychopharmacology (Berl)","2016","2016/08/18","","","10.1007/s00213-016-4401-z"
"26973476","Functional Connectivity Hubs and Networks in the Awake Marmoset Brain","Belcher AM, Yen CC, Notardonato L, Ross TJ, Volkow ND, Yang Y, Stein EA, Silva AC, Tomasi D.","Front Integr Neurosci. 2016 Mar 4;10:9. doi: 10.3389/fnint.2016.00009. eCollection 2016.","Belcher AM","Front Integr Neurosci","2016","2016/03/15","PMC4777715","","10.3389/fnint.2016.00009"
"26908365","Connectivity between the central nucleus of the amygdala and the bed nucleus of the stria terminalis in the non-human primate: neuronal tract tracing and developmental neuroimaging studies","Oler JA, Tromp DP, Fox AS, Kovner R, Davidson RJ, Alexander AL, McFarlin DR, Birn RM, E Berg B, deCampo DM, Kalin NH, Fudge JL.","Brain Struct Funct. 2017 Jan;222(1):21-39. doi: 10.1007/s00429-016-1198-9. Epub 2016 Feb 23.","Oler JA","Brain Struct Funct","2017","2016/02/25","PMC4995160","NIHMS762902","10.1007/s00429-016-1198-9"
"26739559","Transcriptional profiles of supragranular-enriched genes associate with corticocortical network architecture in the human brain","Krienen FM, Yeo BT, Ge T, Buckner RL, Sherwood CC.","Proc Natl Acad Sci U S A. 2016 Jan 26;113(4):E469-78. doi: 10.1073/pnas.1510903113. Epub 2016 Jan 6.","Krienen FM","Proc Natl Acad Sci U S A","2016","2016/01/08","PMC4739529","","10.1073/pnas.1510903113"
"26467643","Essential tremor is associated with disruption of functional connectivity in the ventral intermediate Nucleus--Motor Cortex--Cerebellum circuit","Fang W, Chen H, Wang H, Zhang H, Puneet M, Liu M, Lv F, Luo T, Cheng O, Wang X, Lu X.","Hum Brain Mapp. 2016 Jan;37(1):165-78. doi: 10.1002/hbm.23024. Epub 2015 Oct 15.","Fang W","Hum Brain Mapp","2016","2015/10/16","PMC6867464","","10.1002/hbm.23024"
"26290449","Resting-state functional connectivity in the baboon model of genetic generalized epilepsy","Salinas FS, Szabó CÁ.","Epilepsia. 2015 Oct;56(10):1580-9. doi: 10.1111/epi.13115. Epub 2015 Aug 20.","Salinas FS","Epilepsia","2015","2015/08/21","PMC4593742","NIHMS708606","10.1111/epi.13115"
"26052749","Functional subregions of the human entorhinal cortex","Maass A, Berron D, Libby LA, Ranganath C, Düzel E.","Elife. 2015 Jun 8;4:e06426. doi: 10.7554/eLife.06426.","Maass A","Elife","2015","2015/06/09","PMC4458841","","10.7554/eLife.06426"
"26029069","Aggressive vocal expressions-an investigation of their underlying neural network","Klaas HS, Frühholz S, Grandjean D.","Front Behav Neurosci. 2015 May 11;9:121. doi: 10.3389/fnbeh.2015.00121. eCollection 2015.","Klaas HS","Front Behav Neurosci","2015","2015/06/02","PMC4426728","","10.3389/fnbeh.2015.00121"
"25970649","Functional subdivisions of medial parieto-occipital cortex in humans and nonhuman primates using resting-state fMRI","Hutchison RM, Culham JC, Flanagan JR, Everling S, Gallivan JP.","Neuroimage. 2015 Aug 1;116:10-29. doi: 10.1016/j.neuroimage.2015.04.068. Epub 2015 May 10.","Hutchison RM","Neuroimage","2015","2015/05/14","","","10.1016/j.neuroimage.2015.04.068"
"25224997","Understanding human original actions directed at real-world goals: the role of the lateral prefrontal cortex","Sitnikova T, Rosen BR, Lord LD, West WC.","Neuroimage. 2014 Dec;103:91-105. doi: 10.1016/j.neuroimage.2014.09.012. Epub 2014 Sep 16.","Sitnikova T","Neuroimage","2014","2014/09/17","PMC4312188","NIHMS628219","10.1016/j.neuroimage.2014.09.012"
"24933029","Subthalamic nucleus deep brain stimulation induces motor network BOLD activation: use of a high precision MRI guided stereotactic system for nonhuman primates","Min HK, Ross EK, Lee KH, Dennis K, Han SR, Jeong JH, Marsh MP, Striemer B, Felmlee JP, Lujan JL, Goerss S, Duffy PS, Blaha C, Chang SY, Bennet KE.","Brain Stimul. 2014 Jul-Aug;7(4):603-607. doi: 10.1016/j.brs.2014.04.007. Epub 2014 May 2.","Min HK","Brain Stimul","2014","2014/06/17","PMC4108508","NIHMS603271","10.1016/j.brs.2014.04.007"
"24839121","Functional connectivity of insular efferences","Almashaikhi T, Rheims S, Jung J, Ostrowsky-Coste K, Montavont A, De Bellescize J, Arzimanoglou A, Keo Kosal P, Guénot M, Bertrand O, Ryvlin P.","Hum Brain Mapp. 2014 Oct;35(10):5279-94. doi: 10.1002/hbm.22549. Epub 2014 May 19.","Almashaikhi T","Hum Brain Mapp","2014","2014/05/20","PMC6869741","","10.1002/hbm.22549"
"24285866","Effects of unilateral deactivations of dorsolateral prefrontal cortex and anterior cingulate cortex on saccadic eye movements","Koval MJ, Hutchison RM, Lomber SG, Everling S.","J Neurophysiol. 2014 Feb;111(4):787-803. doi: 10.1152/jn.00626.2013. Epub 2013 Nov 27.","Koval MJ","J Neurophysiol","2014","2013/11/29","","","10.1152/jn.00626.2013"
"24068551","Large-scale brain networks of the human left temporal pole: a functional connectivity MRI study","Pascual B, Masdeu JC, Hollenbeck M, Makris N, Insausti R, Ding SL, Dickerson BC.","Cereb Cortex. 2015 Mar;25(3):680-702. doi: 10.1093/cercor/bht260. Epub 2013 Sep 24.","Pascual B","Cereb Cortex","2015","2013/09/27","PMC4318532","","10.1093/cercor/bht260"
"23754406","Connectivity profiles reveal the relationship between brain areas for social cognition in human and monkey temporoparietal cortex","Mars RB, Sallet J, Neubert FX, Rushworth MF.","Proc Natl Acad Sci U S A. 2013 Jun 25;110(26):10806-11. doi: 10.1073/pnas.1302956110. Epub 2013 Jun 10.","Mars RB","Proc Natl Acad Sci U S A","2013","2013/06/12","PMC3696774","","10.1073/pnas.1302956110"
"23513045","Dissociable functional networks of the human dentate nucleus","Bernard JA, Peltier SJ, Benson BL, Wiggins JL, Jaeggi SM, Buschkuehl M, Jonides J, Monk CS, Seidler RD.","Cereb Cortex. 2014 Aug;24(8):2151-9. doi: 10.1093/cercor/bht065. Epub 2013 Mar 19.","Bernard JA","Cereb Cortex","2014","2013/03/21","PMC4089384","","10.1093/cercor/bht065"
"23366446","Functional connectivity between Layer 2/3 and Layer 5 neurons in prefrontal cortex of nonhuman primates during a delayed match-to-sample task","Song D, Opris I, Chan RH, Marmarelis VZ, Hampson RE, Deadwyler SA, Berger TW.","Annu Int Conf IEEE Eng Med Biol Soc. 2012;2012:2555-8. doi: 10.1109/EMBC.2012.6346485.","Song D","Annu Int Conf IEEE Eng Med Biol Soc","2012","2013/02/01","","","10.1109/EMBC.2012.6346485"
"23042731","Meta-analytic connectivity modeling reveals differential functional connectivity of the medial and lateral orbitofrontal cortex","Zald DH, McHugo M, Ray KL, Glahn DC, Eickhoff SB, Laird AR.","Cereb Cortex. 2014 Jan;24(1):232-48. doi: 10.1093/cercor/bhs308. Epub 2012 Oct 4.","Zald DH","Cereb Cortex","2014","2012/10/09","PMC3862271","","10.1093/cercor/bhs308"
"22879355","Functional connection between posterior superior temporal gyrus and ventrolateral prefrontal cortex in human","Garell PC, Bakken H, Greenlee JD, Volkov I, Reale RA, Oya H, Kawasaki H, Howard MA, Brugge JF.","Cereb Cortex. 2013 Oct;23(10):2309-21. doi: 10.1093/cercor/bhs220. Epub 2012 Aug 9.","Garell PC","Cereb Cortex","2013","2012/08/11","PMC3767955","","10.1093/cercor/bhs220"
"22836258","Unravelling the intrinsic functional organization of the human lateral frontal cortex: a parcellation scheme based on resting state fMRI","Goulas A, Uylings HB, Stiers P.","J Neurosci. 2012 Jul 25;32(30):10238-52. doi: 10.1523/JNEUROSCI.5852-11.2012.","Goulas A","J Neurosci","2012","2012/07/28","PMC6703746","","10.1523/JNEUROSCI.5852-11.2012"
"22040739","Ongoing physiological processes in the cerebral cortex","Leopold DA, Maier A.","Neuroimage. 2012 Oct 1;62(4):2190-200. doi: 10.1016/j.neuroimage.2011.10.059. Epub 2011 Oct 25.","Leopold DA","Neuroimage","2012","2011/11/02","PMC3288739","NIHMS334847","10.1016/j.neuroimage.2011.10.059"
"21368033","Fractionating the default mode network: distinct contributions of the ventral and dorsal posterior cingulate cortex to cognitive control","Leech R, Kamourieh S, Beckmann CF, Sharp DJ.","J Neurosci. 2011 Mar 2;31(9):3217-24. doi: 10.1523/JNEUROSCI.5626-10.2011.","Leech R","J Neurosci","2011","2011/03/04","PMC6623935","","10.1523/JNEUROSCI.5626-10.2011"
"21265603","Functional connectivity and coactivation of the nucleus accumbens: a combined functional connectivity and structure-based meta-analysis","Cauda F, Cavanna AE, D'agata F, Sacco K, Duca S, Geminiani GC.","J Cogn Neurosci. 2011 Oct;23(10):2864-77. doi: 10.1162/jocn.2011.21624. Epub 2011 Jan 25.","Cauda F","J Cogn Neurosci","2011","2011/01/27","","","10.1162/jocn.2011.21624"
"20445067","Anatomical and functional connectivity of cytoarchitectonic areas within the human parietal operculum","Eickhoff SB, Jbabdi S, Caspers S, Laird AR, Fox PT, Zilles K, Behrens TE.","J Neurosci. 2010 May 5;30(18):6409-21. doi: 10.1523/JNEUROSCI.5664-09.2010.","Eickhoff SB","J Neurosci","2010","2010/05/07","PMC4791040","NIHMS765795","10.1523/JNEUROSCI.5664-09.2010"
"19603407","Metaanalytic connectivity modeling: delineating the functional connectivity of the human amygdala","Robinson JL, Laird AR, Glahn DC, Lovallo WR, Fox PT.","Hum Brain Mapp. 2010 Feb;31(2):173-84. doi: 10.1002/hbm.20854.","Robinson JL","Hum Brain Mapp","2010","2009/07/16","PMC2872058","NIHMS142188","10.1002/hbm.20854"
"19592571","Segregated fronto-cerebellar circuits revealed by intrinsic functional connectivity","Krienen FM, Buckner RL.","Cereb Cortex. 2009 Oct;19(10):2485-97. doi: 10.1093/cercor/bhp135. Epub 2009 Jul 10.","Krienen FM","Cereb Cortex","2009","2009/07/14","PMC2742600","","10.1093/cercor/bhp135"
"19074351","Modafinil shifts human locus coeruleus to low-tonic, high-phasic activity during functional MRI","Minzenberg MJ, Watrous AJ, Yoon JH, Ursu S, Carter CS.","Science. 2008 Dec 12;322(5908):1700-2. doi: 10.1126/science.1164908.","Minzenberg MJ","Science","2008","2008/12/17","","","10.1126/science.1164908"
"15068921","Brain network interactions in auditory, visual and linguistic processing","Horwitz B, Braun AR.","Brain Lang. 2004 May;89(2):377-84. doi: 10.1016/S0093-934X(03)00349-3.","Horwitz B","Brain Lang","2004","2004/04/08","","","10.1016/S0093-934X(03)00349-3"
