PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28466257","Cortical Representation of Pain and Touch: Evidence from Combined Functional Neuroimaging and Electrophysiology in Non-human Primates","Chen LM.","Neurosci Bull. 2018 Feb;34(1):165-177. doi: 10.1007/s12264-017-0133-2. Epub 2017 May 2.","Chen LM","Neurosci Bull","2018","2017/05/04","PMC5799120","","10.1007/s12264-017-0133-2"
"28419201","Functional Imaging of Audio-Visual Selective Attention in Monkeys and Humans: How do Lapses in Monkey Performance Affect Cross-Species Correspondences?","Rinne T, Muers RS, Salo E, Slater H, Petkov CI.","Cereb Cortex. 2017 Jun 1;27(6):3471-3484. doi: 10.1093/cercor/bhx092.","Rinne T","Cereb Cortex","2017","2017/04/19","PMC5654311","","10.1093/cercor/bhx092"
"28258716","Functional interactions between the macaque dorsal and ventral visual pathways during three-dimensional object vision","Janssen P, Verhoef BE, Premereur E.","Cortex. 2018 Jan;98:218-227. doi: 10.1016/j.cortex.2017.01.021. Epub 2017 Feb 3.","Janssen P","Cortex","2018","2017/03/05","","","10.1016/j.cortex.2017.01.021"
"28027798","Improved deep two-photon calcium imaging in vivo","Birkner A, Tischbirek CH, Konnerth A.","Cell Calcium. 2017 Jun;64:29-35. doi: 10.1016/j.ceca.2016.12.005. Epub 2016 Dec 21.","Birkner A","Cell Calcium","2017","2016/12/29","","","10.1016/j.ceca.2016.12.005"
"27818177","Mirror Neurons in Monkey Premotor Area F5 Show Tuning for Critical Features of Visual Causality Perception","Caggiano V, Fleischer F, Pomper JK, Giese MA, Thier P.","Curr Biol. 2016 Nov 21;26(22):3077-3082. doi: 10.1016/j.cub.2016.10.007. Epub 2016 Nov 3.","Caggiano V","Curr Biol","2016","2016/11/08","","","10.1016/j.cub.2016.10.007"
"27530989","Ketamine-induced changes in connectivity of functional brain networks in awake female nonhuman primates: a translational functional imaging model","Gopinath K, Maltbie E, Urushino N, Kempf D, Howell L.","Psychopharmacology (Berl). 2016 Oct;233(21-22):3673-3684. doi: 10.1007/s00213-016-4401-z. Epub 2016 Aug 16.","Gopinath K","Psychopharmacology (Berl)","2016","2016/08/18","","","10.1007/s00213-016-4401-z"
"27196333","Neural mechanisms of face perception, their emergence over development, and their breakdown","Behrmann M, Scherf KS, Avidan G.","Wiley Interdiscip Rev Cogn Sci. 2016 Jul;7(4):247-63. doi: 10.1002/wcs.1388. Epub 2016 May 19.","Behrmann M","Wiley Interdiscip Rev Cogn Sci","2016","2016/05/20","","","10.1002/wcs.1388"
"27097007","The Hitchhiker's guide to the rhinencephalon","Silveira-Moriyama L, Glass P, Rajan S, Carvalho R, Reis F, Penatti CA, Muio V.","Arq Neuropsiquiatr. 2016 Apr;74(4):329-36. doi: 10.1590/0004-282X20160043.","Silveira-Moriyama L","Arq Neuropsiquiatr","2016","2016/04/21","","","10.1590/0004-282X20160043"
"27053755","Functional definitions of parietal areas in human and non-human primates","Orban GA.","Proc Biol Sci. 2016 Apr 13;283(1828):20160118. doi: 10.1098/rspb.2016.0118.","Orban GA","Proc Biol Sci","2016","2016/04/08","PMC4843655","","10.1098/rspb.2016.0118"
"26934715","Our Faces in the Dog's Brain: Functional Imaging Reveals Temporal Cortex Activation during Perception of Human Faces","Cuaya LV, Hernández-Pérez R, Concha L.","PLoS One. 2016 Mar 2;11(3):e0149431. doi: 10.1371/journal.pone.0149431. eCollection 2016.","Cuaya LV","PLoS One","2016","2016/03/03","PMC4774982","","10.1371/journal.pone.0149431"
"26738040","Design of an implantable artificial dural window for chronic two-photon optical imaging in non-human primates","Trautmann E, O'Shea DJ, Shrestha S, Lin S, Ryu S, Shenoy K.","Annu Int Conf IEEE Eng Med Biol Soc. 2015;2015:7554-7. doi: 10.1109/EMBC.2015.7320140.","Trautmann E","Annu Int Conf IEEE Eng Med Biol Soc","2015","2016/01/07","","","10.1109/EMBC.2015.7320140"
"26660447","Ketamine-induced brain activation in awake female nonhuman primates: a translational functional imaging model","Maltbie E, Gopinath K, Urushino N, Kempf D, Howell L.","Psychopharmacology (Berl). 2016 Mar;233(6):961-72. doi: 10.1007/s00213-015-4175-8. Epub 2015 Dec 10.","Maltbie E","Psychopharmacology (Berl)","2016","2015/12/15","PMC4761287","NIHMS744228","10.1007/s00213-015-4175-8"
"26642918","Prefrontal-hippocampal pathways underlying inhibitory control over memory","Anderson MC, Bunce JG, Barbas H.","Neurobiol Learn Mem. 2016 Oct;134 Pt A(Pt A):145-161. doi: 10.1016/j.nlm.2015.11.008. Epub 2015 Nov 28.","Anderson MC","Neurobiol Learn Mem","2016","2015/12/09","PMC5106245","NIHMS827485","10.1016/j.nlm.2015.11.008"
"26305737","Differences in perceptual learning transfer as a function of training task","Green CS, Kattner F, Siegel MH, Kersten D, Schrater PR.","J Vis. 2015;15(10):5. doi: 10.1167/15.10.5.","Green CS","J Vis","2015","2015/08/26","","","10.1167/15.10.5"
"26041830","Activity in the human superior colliculus relating to endogenous saccade preparation and execution","Furlan M, Smith AT, Walker R.","J Neurophysiol. 2015 Aug;114(2):1048-58. doi: 10.1152/jn.00825.2014. Epub 2015 Jun 3.","Furlan M","J Neurophysiol","2015","2015/06/05","PMC4725108","","10.1152/jn.00825.2014"
"25711137","A human homologue of monkey F5c","Ferri S, Peeters R, Nelissen K, Vanduffel W, Rizzolatti G, Orban GA.","Neuroimage. 2015 May 1;111:251-66. doi: 10.1016/j.neuroimage.2015.02.033. Epub 2015 Feb 21.","Ferri S","Neuroimage","2015","2015/02/26","PMC4401441","","10.1016/j.neuroimage.2015.02.033"
"25512496","Large-scale topology and the default mode network in the mouse connectome","Stafford JM, Jarrett BR, Miranda-Dominguez O, Mills BD, Cain N, Mihalas S, Lahvis GP, Lattal KM, Mitchell SH, David SV, Fryer JD, Nigg JT, Fair DA.","Proc Natl Acad Sci U S A. 2014 Dec 30;111(52):18745-50. doi: 10.1073/pnas.1404346111. Epub 2014 Dec 15.","Stafford JM","Proc Natl Acad Sci U S A","2014","2014/12/17","PMC4284535","","10.1073/pnas.1404346111"
"25498426","Functional imaging of olfaction by CBV fMRI in monkeys: insight into the role of olfactory bulb in habituation","Zhao F, Holahan MA, Houghton AK, Hargreaves R, Evelhoch JL, Winkelmann CT, Williams DS.","Neuroimage. 2015 Feb 1;106:364-72. doi: 10.1016/j.neuroimage.2014.12.001. Epub 2014 Dec 10.","Zhao F","Neuroimage","2015","2014/12/16","","","10.1016/j.neuroimage.2014.12.001"
"25454353","The two-process theory of face processing: modifications based on two decades of data from infants and adults","Johnson MH, Senju A, Tomalski P.","Neurosci Biobehav Rev. 2015 Mar;50:169-79. doi: 10.1016/j.neubiorev.2014.10.009. Epub 2014 Oct 25.","Johnson MH","Neurosci Biobehav Rev","2015","2014/12/03","","","10.1016/j.neubiorev.2014.10.009"
"25411484","Differentially methylated plasticity genes in the amygdala of young primates are linked to anxious temperament, an at risk phenotype for anxiety and depressive disorders","Alisch RS, Chopra P, Fox AS, Chen K, White AT, Roseboom PH, Keles S, Kalin NH.","J Neurosci. 2014 Nov 19;34(47):15548-56. doi: 10.1523/JNEUROSCI.3338-14.2014.","Alisch RS","J Neurosci","2014","2014/11/21","PMC4236392","","10.1523/JNEUROSCI.3338-14.2014"
"25390202","Tolerance of macaque middle STS body patch neurons to shape-preserving stimulus transformations","Popivanov ID, Jastorff J, Vanduffel W, Vogels R.","J Cogn Neurosci. 2015 May;27(5):1001-16. doi: 10.1162/jocn_a_00762. Epub 2014 Nov 12.","Popivanov ID","J Cogn Neurosci","2015","2014/11/13","","","10.1162/jocn_a_00762"
"24820941","Neurotransmitters and electroconvulsive therapy","Baldinger P, Lotan A, Frey R, Kasper S, Lerer B, Lanzenberger R.","J ECT. 2014 Jun;30(2):116-21. doi: 10.1097/YCT.0000000000000138.","Baldinger P","J ECT","2014","2014/05/14","","","10.1097/YCT.0000000000000138"
"24452906","The impact of vascular factors on language localization in the superior temporal sulcus","Wilson SM.","Hum Brain Mapp. 2014 Aug;35(8):4049-63. doi: 10.1002/hbm.22457. Epub 2014 Jan 22.","Wilson SM","Hum Brain Mapp","2014","2014/01/24","PMC4831909","NIHMS774278","10.1002/hbm.22457"
"24285866","Effects of unilateral deactivations of dorsolateral prefrontal cortex and anterior cingulate cortex on saccadic eye movements","Koval MJ, Hutchison RM, Lomber SG, Everling S.","J Neurophysiol. 2014 Feb;111(4):787-803. doi: 10.1152/jn.00626.2013. Epub 2013 Nov 27.","Koval MJ","J Neurophysiol","2014","2013/11/29","","","10.1152/jn.00626.2013"
"24018729","Control of the superior colliculus by the lateral prefrontal cortex","Everling S, Johnston K.","Philos Trans R Soc Lond B Biol Sci. 2013 Sep 9;368(1628):20130068. doi: 10.1098/rstb.2013.0068. Print 2013 Oct 19.","Everling S","Philos Trans R Soc Lond B Biol Sci","2013","2013/09/11","PMC3758210","","10.1098/rstb.2013.0068"
"23540281","Repetitive transcranial magnetic stimulation elicits rate-dependent brain network responses in non-human primates","Salinas FS, Narayana S, Zhang W, Fox PT, Szabó CÁ.","Brain Stimul. 2013 Sep;6(5):777-87. doi: 10.1016/j.brs.2013.03.002. Epub 2013 Mar 21.","Salinas FS","Brain Stimul","2013","2013/04/02","PMC3735627","NIHMS461785","10.1016/j.brs.2013.03.002"
"23077051","Dynamic reorganization of digit representations in somatosensory cortex of nonhuman primates after spinal cord injury","Chen LM, Qi HX, Kaas JH.","J Neurosci. 2012 Oct 17;32(42):14649-63. doi: 10.1523/JNEUROSCI.1841-12.2012.","Chen LM","J Neurosci","2012","2012/10/19","PMC3498942","NIHMS416090","10.1523/JNEUROSCI.1841-12.2012"
"23010765","The associative and limbic thalamus in the pathophysiology of obsessive-compulsive disorder: an experimental study in the monkey","Rotge JY, Aouizerate B, Amestoy V, Lambrecq V, Langbour N, Nguyen TH, Dovero S, Cardoit L, Tignol J, Bioulac B, Burbaud P, Guehl D.","Transl Psychiatry. 2012 Sep 25;2(9):e161. doi: 10.1038/tp.2012.88.","Rotge JY","Transl Psychiatry","2012","2012/09/27","PMC3565210","","10.1038/tp.2012.88"
"22666194","Representation of numerosity in posterior parietal cortex","Roitman JD, Brannon EM, Platt ML.","Front Integr Neurosci. 2012 May 31;6:25. doi: 10.3389/fnint.2012.00025. eCollection 2012.","Roitman JD","Front Integr Neurosci","2012","2012/06/06","PMC3364489","","10.3389/fnint.2012.00025"
"22579692","Insights gained into pain processing from patients with focal brain lesions","Garcia-Larrea L.","Neurosci Lett. 2012 Jun 29;520(2):188-91. doi: 10.1016/j.neulet.2012.05.007. Epub 2012 May 10.","Garcia-Larrea L","Neurosci Lett","2012","2012/05/15","","","10.1016/j.neulet.2012.05.007"
"22521814","Revisiting the hippocampal-amygdala pathway in primates: association with immature-appearing neurons","Fudge JL, deCampo DM, Becoats KT.","Neuroscience. 2012 Jun 14;212:104-19. doi: 10.1016/j.neuroscience.2012.03.040. Epub 2012 Apr 19.","Fudge JL","Neuroscience","2012","2012/04/24","PMC3367117","NIHMS371590","10.1016/j.neuroscience.2012.03.040"
"22465841","Evidence for coordinated functional activity within the extended amygdala of non-human and human primates","Oler JA, Birn RM, Patriat R, Fox AS, Shelton SE, Burghy CA, Stodola DE, Essex MJ, Davidson RJ, Kalin NH.","Neuroimage. 2012 Jul 16;61(4):1059-66. doi: 10.1016/j.neuroimage.2012.03.045. Epub 2012 Mar 23.","Oler JA","Neuroimage","2012","2012/04/03","PMC3376204","NIHMS364904","10.1016/j.neuroimage.2012.03.045"
"22253658","Methods for fine scale functional imaging of tactile motion in human and nonhuman primates","Friedman RM, Dillenburger BC, Wang F, Avison MJ, Gore JC, Roe AW, Chen LM.","Open Neuroimag J. 2011;5:160-71. doi: 10.2174/1874440001105010160. Epub 2011 Nov 18.","Friedman RM","Open Neuroimag J","2011","2012/01/19","PMC3257843","","10.2174/1874440001105010160"
"21993979","Occipital sulci of the human brain: variability and morphometry","Malikovic A, Vucetic B, Milisavljevic M, Tosevski J, Sazdanovic P, Milojevic B, Malobabic S.","Anat Sci Int. 2012 Jun;87(2):61-70. doi: 10.1007/s12565-011-0118-6. Epub 2011 Oct 13.","Malikovic A","Anat Sci Int","2012","2011/10/14","","","10.1007/s12565-011-0118-6"
"26302200","The biological basis of audition","Recanzone GH.","Wiley Interdiscip Rev Cogn Sci. 2011 Jul;2(4):408-418. doi: 10.1002/wcs.118. Epub 2010 Oct 18.","Recanzone GH","Wiley Interdiscip Rev Cogn Sci","2011","2015/08/25","","","10.1002/wcs.118"
"21596523","How does the brain rapidly learn and reorganize view-invariant and position-invariant object representations in the inferotemporal cortex?","Cao Y, Grossberg S, Markowitz J.","Neural Netw. 2011 Dec;24(10):1050-61. doi: 10.1016/j.neunet.2011.04.004. Epub 2011 Apr 22.","Cao Y","Neural Netw","2011","2011/05/21","","","10.1016/j.neunet.2011.04.004"
"21534993","The von Economo neurons in the frontoinsular and anterior cingulate cortex","Allman JM, Tetreault NA, Hakeem AY, Manaye KF, Semendeferi K, Erwin JM, Park S, Goubert V, Hof PR.","Ann N Y Acad Sci. 2011 Apr;1225:59-71. doi: 10.1111/j.1749-6632.2011.06011.x.","Allman JM","Ann N Y Acad Sci","2011","2011/05/04","PMC3140770","NIHMS288141","10.1111/j.1749-6632.2011.06011.x"
"20809106","Visuomotor cerebellum in human and nonhuman primates","Voogd J, Schraa-Tam CK, van der Geest JN, De Zeeuw CI.","Cerebellum. 2012 Jun;11(2):392-410. doi: 10.1007/s12311-010-0204-7.","Voogd J","Cerebellum","2012","2010/09/03","PMC3359447","","10.1007/s12311-010-0204-7"
"20571783","Spatial maps for time and motion","Morrone MC, Cicchini M, Burr DC.","Exp Brain Res. 2010 Oct;206(2):121-8. doi: 10.1007/s00221-010-2334-z. Epub 2010 Jun 23.","Morrone MC","Exp Brain Res","2010","2010/06/24","","","10.1007/s00221-010-2334-z"
"20445067","Anatomical and functional connectivity of cytoarchitectonic areas within the human parietal operculum","Eickhoff SB, Jbabdi S, Caspers S, Laird AR, Fox PT, Zilles K, Behrens TE.","J Neurosci. 2010 May 5;30(18):6409-21. doi: 10.1523/JNEUROSCI.5664-09.2010.","Eickhoff SB","J Neurosci","2010","2010/05/07","PMC4791040","NIHMS765795","10.1523/JNEUROSCI.5664-09.2010"
"19931563","Characterization of trial-to-trial fluctuations in local field potentials recorded in cerebral cortex of awake behaving macaque","Menzer DL, Bokil H, Ryou JW, Schiff ND, Purpura KP, Mitra PP.","J Neurosci Methods. 2010 Feb 15;186(2):250-61. doi: 10.1016/j.jneumeth.2009.11.012. Epub 2009 Dec 1.","Menzer DL","J Neurosci Methods","2010","2009/11/26","PMC2815007","NIHMS164785","10.1016/j.jneumeth.2009.11.012"
"19633556","Functional imaging of human auditory cortex","Woods DL, Alain C.","Curr Opin Otolaryngol Head Neck Surg. 2009 Oct;17(5):407-11. doi: 10.1097/MOO.0b013e3283303330.","Woods DL","Curr Opin Otolaryngol Head Neck Surg","2009","2009/07/28","","","10.1097/MOO.0b013e3283303330"
"19577650","Attentional modulation of stimulus representation in human fronto-parietal cortex","Thompson R, Duncan J.","Neuroimage. 2009 Nov 1;48(2):436-48. doi: 10.1016/j.neuroimage.2009.06.066. Epub 2009 Jul 3.","Thompson R","Neuroimage","2009","2009/07/07","","","10.1016/j.neuroimage.2009.06.066"
"19566501","Neurological examination of cortical function deficits","Tysnes OB.","Acta Neurol Scand Suppl. 2009;(189):58-62. doi: 10.1111/j.1600-0404.2009.01203.x.","Tysnes OB","Acta Neurol Scand Suppl","2009","2009/07/02","","","10.1111/j.1600-0404.2009.01203.x"
"19471271","Maps and streams in the auditory cortex: nonhuman primates illuminate human speech processing","Rauschecker JP, Scott SK.","Nat Neurosci. 2009 Jun;12(6):718-24. doi: 10.1038/nn.2331. Epub 2009 May 26.","Rauschecker JP","Nat Neurosci","2009","2009/05/28","PMC2846110","NIHMS147975","10.1038/nn.2331"
"19358457","Anatomical organization of the auditory cortex","Hackett TA.","J Am Acad Audiol. 2008 Nov-Dec;19(10):774-9. doi: 10.3766/jaaa.19.10.5.","Hackett TA","J Am Acad Audiol","2008","2009/04/11","","","10.3766/jaaa.19.10.5"
"19321641","Contributions of primate prefrontal and posterior parietal cortices to length and numerosity representation","Tudusciuc O, Nieder A.","J Neurophysiol. 2009 Jun;101(6):2984-94. doi: 10.1152/jn.90713.2008. Epub 2009 Mar 25.","Tudusciuc O","J Neurophysiol","2009","2009/03/27","","","10.1152/jn.90713.2008"
"19052236","Left-right asymmetry of the hippocampal synapses with differential subunit allocation of glutamate receptors","Shinohara Y, Hirase H, Watanabe M, Itakura M, Takahashi M, Shigemoto R.","Proc Natl Acad Sci U S A. 2008 Dec 9;105(49):19498-503. doi: 10.1073/pnas.0807461105. Epub 2008 Dec 3.","Shinohara Y","Proc Natl Acad Sci U S A","2008","2008/12/05","PMC2593619","","10.1073/pnas.0807461105"
"18958375","Optical imaging of nociception in primary somatosensory cortex of non-human primates","Chen LM, Friedman RM, Roe AW.","Sheng Li Xue Bao. 2008 Oct 25;60(5):664-8.","Chen LM","Sheng Li Xue Bao","2008","2008/10/30","","",""
"18445214","Medial orbitofrontal cortex codes relative rather than absolute value of financial rewards in humans","Elliott R, Agnew Z, Deakin JF.","Eur J Neurosci. 2008 May;27(9):2213-8. doi: 10.1111/j.1460-9568.2008.06202.x.","Elliott R","Eur J Neurosci","2008","2008/05/01","","","10.1111/j.1460-9568.2008.06202.x"
"18321731","The cortical energy needed for conscious perception","Schölvinck ML, Howarth C, Attwell D.","Neuroimage. 2008 May 1;40(4):1460-8. doi: 10.1016/j.neuroimage.2008.01.032. Epub 2008 Feb 1.","Schölvinck ML","Neuroimage","2008","2008/03/07","PMC2330065","","10.1016/j.neuroimage.2008.01.032"
"18308569","Communicative signaling activates 'Broca's' homolog in chimpanzees","Taglialatela JP, Russell JL, Schaeffer JA, Hopkins WD.","Curr Biol. 2008 Mar 11;18(5):343-8. doi: 10.1016/j.cub.2008.01.049. Epub 2008 Feb 28.","Taglialatela JP","Curr Biol","2008","2008/03/01","PMC2665181","NIHMS96059","10.1016/j.cub.2008.01.049"
"17846412","Structural and functional MRIs disclose cerebellar pathologies in idiopathic downbeat nystagmus","Hüfner K, Stephan T, Kalla R, Deutschländer A, Wagner J, Holtmannspötter M, Schulte-Altedorneburg G, Strupp M, Brandt T, Glasauer S.","Neurology. 2007 Sep 11;69(11):1128-35. doi: 10.1212/01.wnl.0000276953.00969.48.","Hüfner K","Neurology","2007","2007/09/12","","","10.1212/01.wnl.0000276953.00969.48"
"17715585","Recognizing emotion from facial expressions: psychological and neurological mechanisms","Adolphs R.","Behav Cogn Neurosci Rev. 2002 Mar;1(1):21-62. doi: 10.1177/1534582302001001003.","Adolphs R","Behav Cogn Neurosci Rev","2002","2007/08/25","","","10.1177/1534582302001001003"
"17678445","The biological basis of audition","Recanzone GH, Sutter ML.","Annu Rev Psychol. 2008;59:119-42. doi: 10.1146/annurev.psych.59.103006.093544.","Recanzone GH","Annu Rev Psychol","2008","2007/08/07","PMC3856181","NIHMS89153","10.1146/annurev.psych.59.103006.093544"
"17533768","Grounding object concepts in perception and action: evidence from fMRI studies of tools","Beauchamp MS, Martin A.","Cortex. 2007 Apr;43(3):461-8. doi: 10.1016/s0010-9452(08)70470-2.","Beauchamp MS","Cortex","2007","2007/05/31","","","10.1016/s0010-9452(08)70470-2"
"17314280","Functional imaging reveals visual modulation of specific fields in auditory cortex","Kayser C, Petkov CI, Augath M, Logothetis NK.","J Neurosci. 2007 Feb 21;27(8):1824-35. doi: 10.1523/JNEUROSCI.4737-06.2007.","Kayser C","J Neurosci","2007","2007/02/23","PMC6673538","","10.1523/JNEUROSCI.4737-06.2007"
"17234089","[Role of the cerebellum in cognitive and behavioural control: scientific basis and investigation models]","Bugalho P, Correa B, Viana-Baptista M.","Acta Med Port. 2006 May-Jun;19(3):257-67. Epub 2006 Sep 7.","Bugalho P","Acta Med Port","2006","2007/01/20","","",""
"17172632","Receptive fields in human visual cortex mapped with surface electrodes","Yoshor D, Bosking WH, Ghose GM, Maunsell JH.","Cereb Cortex. 2007 Oct;17(10):2293-302. doi: 10.1093/cercor/bhl138. Epub 2006 Dec 16.","Yoshor D","Cereb Cortex","2007","2006/12/19","","","10.1093/cercor/bhl138"
