PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"17355399","Brain basis of early parent-infant interactions: psychology, physiology, and in vivo functional neuroimaging studies","Swain JE, Lorberbaum JP, Kose S, Strathearn L.","J Child Psychol Psychiatry. 2007 Mar-Apr;48(3-4):262-87. doi: 10.1111/j.1469-7610.2007.01731.x.","Swain JE","J Child Psychol Psychiatry","2007","2007/03/16","PMC4318551","NIHMS659890","10.1111/j.1469-7610.2007.01731.x"
"17321759","Time-dependent effects of hyperoxia on the BOLD fMRI signal in primate visual cortex and LGN","Wibral M, Muckli L, Melnikovic K, Scheller B, Alink A, Singer W, Munk MH.","Neuroimage. 2007 Apr 15;35(3):1044-63. doi: 10.1016/j.neuroimage.2006.12.039. Epub 2007 Jan 19.","Wibral M","Neuroimage","2007","2007/02/27","","","10.1016/j.neuroimage.2006.12.039"
"17208181","Separate coding of different gaze directions in the superior temporal sulcus and inferior parietal lobule","Calder AJ, Beaver JD, Winston JS, Dolan RJ, Jenkins R, Eger E, Henson RN.","Curr Biol. 2007 Jan 9;17(1):20-5. doi: 10.1016/j.cub.2006.10.052.","Calder AJ","Curr Biol","2007","2007/01/09","PMC1885952","","10.1016/j.cub.2006.10.052"
"17151220","Neural correlates of disparity-defined shape discrimination in the human brain","Chandrasekaran C, Canon V, Dahmen JC, Kourtzi Z, Welchman AE.","J Neurophysiol. 2007 Feb;97(2):1553-65. doi: 10.1152/jn.01074.2006. Epub 2006 Dec 6.","Chandrasekaran C","J Neurophysiol","2007","2006/12/08","","","10.1152/jn.01074.2006"
"17126063","Retinotopic organization of primary visual cortex in glaucoma: Comparing fMRI measurements of cortical function with visual field loss","Duncan RO, Sample PA, Weinreb RN, Bowd C, Zangwill LM.","Prog Retin Eye Res. 2007 Jan;26(1):38-56. doi: 10.1016/j.preteyeres.2006.10.001. Epub 2006 Nov 27.","Duncan RO","Prog Retin Eye Res","2007","2006/11/28","PMC1940234","NIHMS16265","10.1016/j.preteyeres.2006.10.001"
"17105934","Neural effects of MDMA as determined by functional magnetic resonance imaging and magnetic resonance spectroscopy in awake marmoset monkeys","Meyer JS, Brevard ME, Piper BJ, Ali SF, Ferris CF.","Ann N Y Acad Sci. 2006 Aug;1074:365-76. doi: 10.1196/annals.1369.036.","Meyer JS","Ann N Y Acad Sci","2006","2006/11/16","","","10.1196/annals.1369.036"
"17033688","Dynamics of changes in blood flow, volume, and oxygenation: implications for dynamic functional magnetic resonance imaging calibration","Kida I, Rothman DL, Hyder F.","J Cereb Blood Flow Metab. 2007 Apr;27(4):690-6. doi: 10.1038/sj.jcbfm.9600409. Epub 2006 Oct 11.","Kida I","J Cereb Blood Flow Metab","2007","2006/10/13","PMC2854582","NIHMS190700","10.1038/sj.jcbfm.9600409"
"16950163","The radial bias: a different slant on visual orientation sensitivity in human and nonhuman primates","Sasaki Y, Rajimehr R, Kim BW, Ekstrom LB, Vanduffel W, Tootell RB.","Neuron. 2006 Sep 7;51(5):661-70. doi: 10.1016/j.neuron.2006.07.021.","Sasaki Y","Neuron","2006","2006/09/05","","","10.1016/j.neuron.2006.07.021"
"16774452","Functional imaging reveals numerous fields in the monkey auditory cortex","Petkov CI, Kayser C, Augath M, Logothetis NK.","PLoS Biol. 2006 Jul;4(7):e215. doi: 10.1371/journal.pbio.0040215.","Petkov CI","PLoS Biol","2006","2006/06/16","PMC1479693","","10.1371/journal.pbio.0040215"
"16733092","Response preferences for ""what"" and ""where"" in human non-primary auditory cortex","Barrett DJ, Hall DA.","Neuroimage. 2006 Aug 15;32(2):968-77. doi: 10.1016/j.neuroimage.2006.03.050. Epub 2006 Jun 2.","Barrett DJ","Neuroimage","2006","2006/05/31","","","10.1016/j.neuroimage.2006.03.050"
"16675025","fMRI in alert, behaving monkeys: an adaptation of the human infant familiarization novelty preference procedure","Joseph JE, Powell DK, Andersen AH, Bhatt RS, Dunlap MK, Foldes ST, Forman E, Hardy PA, Steinmetz NA, Zhang Z.","J Neurosci Methods. 2006 Oct 15;157(1):10-24. doi: 10.1016/j.jneumeth.2006.03.018. Epub 2006 May 3.","Joseph JE","J Neurosci Methods","2006","2006/05/06","","","10.1016/j.jneumeth.2006.03.018"
"16603387","Reduction in V1 activation associated with decreased visibility of a visual target","Huang J, Xiang M, Cao Y.","Neuroimage. 2006 Jul 15;31(4):1693-9. doi: 10.1016/j.neuroimage.2006.02.020. Epub 2006 Apr 5.","Huang J","Neuroimage","2006","2006/04/11","","","10.1016/j.neuroimage.2006.02.020"
"16400160","Color architecture in alert macaque cortex revealed by FMRI","Conway BR, Tsao DY.","Cereb Cortex. 2006 Nov;16(11):1604-13. doi: 10.1093/cercor/bhj099. Epub 2005 Dec 28.","Conway BR","Cereb Cortex","2006","2006/01/10","","","10.1093/cercor/bhj099"
"16364895","Mapping cortical activity elicited with electrical microstimulation using FMRI in the macaque","Tolias AS, Sultan F, Augath M, Oeltermann A, Tehovnik EJ, Schiller PH, Logothetis NK.","Neuron. 2005 Dec 22;48(6):901-11. doi: 10.1016/j.neuron.2005.11.034.","Tolias AS","Neuron","2005","2005/12/21","","","10.1016/j.neuron.2005.11.034"
"16281284","Identifying human parieto-insular vestibular cortex using fMRI and cytoarchitectonic mapping","Eickhoff SB, Weiss PH, Amunts K, Fink GR, Zilles K.","Hum Brain Mapp. 2006 Jul;27(7):611-21. doi: 10.1002/hbm.20205.","Eickhoff SB","Hum Brain Mapp","2006","2005/11/11","PMC6871353","","10.1002/hbm.20205"
"16237382","Cerebellar vermis involvement in cocaine-related behaviors","Anderson CM, Maas LC, Frederick Bd, Bendor JT, Spencer TJ, Livni E, Lukas SE, Fischman AJ, Madras BK, Renshaw PF, Kaufman MJ.","Neuropsychopharmacology. 2006 Jun;31(6):1318-26. doi: 10.1038/sj.npp.1300937.","Anderson CM","Neuropsychopharmacology","2006","2005/10/21","","","10.1038/sj.npp.1300937"
"16136038","Cortical responses to invisible objects in the human dorsal and ventral pathways","Fang F, He S.","Nat Neurosci. 2005 Oct;8(10):1380-5. doi: 10.1038/nn1537. Epub 2005 Sep 4.","Fang F","Nat Neurosci","2005","2005/09/02","","","10.1038/nn1537"
"15862221","Near-infrared spectroscopy (NIRS) in cognitive neuroscience of the primate brain","Fuster J, Guiou M, Ardestani A, Cannestra A, Sheth S, Zhou YD, Toga A, Bodner M.","Neuroimage. 2005 May 15;26(1):215-20. doi: 10.1016/j.neuroimage.2005.01.055.","Fuster J","Neuroimage","2005","2005/05/03","","","10.1016/j.neuroimage.2005.01.055"
"15814151","Methods for functional magnetic resonance imaging in normal and lesioned behaving monkeys","Pinsk MA, Moore T, Richter MC, Gross CG, Kastner S.","J Neurosci Methods. 2005 Apr 30;143(2):179-95. doi: 10.1016/j.jneumeth.2004.10.003. Epub 2004 Dec 8.","Pinsk MA","J Neurosci Methods","2005","2005/04/09","","","10.1016/j.jneumeth.2004.10.003"
"15808992","Self-face recognition activates a frontoparietal ""mirror"" network in the right hemisphere: an event-related fMRI study","Uddin LQ, Kaplan JT, Molnar-Szakacs I, Zaidel E, Iacoboni M.","Neuroimage. 2005 Apr 15;25(3):926-35. doi: 10.1016/j.neuroimage.2004.12.018.","Uddin LQ","Neuroimage","2005","2005/04/06","","","10.1016/j.neuroimage.2004.12.018"
"15668095","A general mechanism for decision-making in the human brain?","Rorie AE, Newsome WT.","Trends Cogn Sci. 2005 Feb;9(2):41-3. doi: 10.1016/j.tics.2004.12.007.","Rorie AE","Trends Cogn Sci","2005","2005/01/26","","","10.1016/j.tics.2004.12.007"
"15501104","Surface-based approaches to spatial localization and registration in primate cerebral cortex","Van Essen DC.","Neuroimage. 2004;23 Suppl 1:S97-107. doi: 10.1016/j.neuroimage.2004.07.024.","Van Essen DC","Neuroimage","2004","2004/10/27","","","10.1016/j.neuroimage.2004.07.024"
"15461678","fMRI of generalized absence status epilepticus in conscious marmoset monkeys reveals corticothalamic activation","Tenney JR, Marshall PC, King JA, Ferris CF.","Epilepsia. 2004 Oct;45(10):1240-7. doi: 10.1111/j.0013-9580.2004.21504.x.","Tenney JR","Epilepsia","2004","2004/10/06","","","10.1111/j.0013-9580.2004.21504.x"
"15182673","One picture is worth at least a million neurons","Levy I, Hasson U, Malach R.","Curr Biol. 2004 Jun 8;14(11):996-1001. doi: 10.1016/j.cub.2004.05.045.","Levy I","Curr Biol","2004","2004/06/09","","","10.1016/j.cub.2004.05.045"
"15182320","The role of V5 (hMT+) in visually guided hand movements: an fMRI study","Oreja-Guevara C, Kleiser R, Paulus W, Kruse W, Seitz RJ, Hoffmann KP.","Eur J Neurosci. 2004 Jun;19(11):3113-20. doi: 10.1111/j.0953-816X.2004.03393.x.","Oreja-Guevara C","Eur J Neurosci","2004","2004/06/09","","","10.1111/j.0953-816X.2004.03393.x"
"15050592","Relating neuronal dynamics for auditory object processing to neuroimaging activity: a computational modeling and an fMRI study","Husain FT, Tagamets MA, Fromm SJ, Braun AR, Horwitz B.","Neuroimage. 2004 Apr;21(4):1701-20. doi: 10.1016/j.neuroimage.2003.11.012.","Husain FT","Neuroimage","2004","2004/03/31","","","10.1016/j.neuroimage.2003.11.012"
"15003178","Functional magnetic resonance imaging of macaque monkeys performing visually guided saccade tasks: comparison of cortical eye fields with humans","Koyama M, Hasegawa I, Osada T, Adachi Y, Nakahara K, Miyashita Y.","Neuron. 2004 Mar 4;41(5):795-807. doi: 10.1016/s0896-6273(04)00047-9.","Koyama M","Neuron","2004","2004/03/09","","","10.1016/s0896-6273(04)00047-9"
"14980569","Amygdalar interhemispheric functional connectivity differs between the non-depressed and depressed human brain","Irwin W, Anderle MJ, Abercrombie HC, Schaefer SM, Kalin NH, Davidson RJ.","Neuroimage. 2004 Feb;21(2):674-86. doi: 10.1016/j.neuroimage.2003.09.057.","Irwin W","Neuroimage","2004","2004/02/26","","","10.1016/j.neuroimage.2003.09.057"
"14630229","MR imaging in the non-human primate: studies of function and of dynamic connectivity","Logothetis NK.","Curr Opin Neurobiol. 2003 Oct;13(5):630-42. doi: 10.1016/j.conb.2003.09.017.","Logothetis NK","Curr Opin Neurobiol","2003","2003/11/25","","","10.1016/j.conb.2003.09.017"
"14523094","Organization of the visual cortex in human albinism","Hoffmann MB, Tolhurst DJ, Moore AT, Morland AB.","J Neurosci. 2003 Oct 1;23(26):8921-30. doi: 10.1523/JNEUROSCI.23-26-08921.2003.","Hoffmann MB","J Neurosci","2003","2003/10/03","PMC6740392","","10.1523/JNEUROSCI.23-26-08921.2003"
"14511531","Dissecting contributions of prefrontal cortex and fusiform face area to face working memory","Druzgal TJ, D'Esposito M.","J Cogn Neurosci. 2003 Aug 15;15(6):771-84. doi: 10.1162/089892903322370708.","Druzgal TJ","J Cogn Neurosci","2003","2003/09/27","","","10.1162/089892903322370708"
"12927334","Neuroimaging studies of priming","Henson RN.","Prog Neurobiol. 2003 May;70(1):53-81. doi: 10.1016/s0301-0082(03)00086-8.","Henson RN","Prog Neurobiol","2003","2003/08/21","","","10.1016/s0301-0082(03)00086-8"
"12917375","The retinotopic organization of primate dorsal V4 and surrounding areas: A functional magnetic resonance imaging study in awake monkeys","Fize D, Vanduffel W, Nelissen K, Denys K, Chef d'Hotel C, Faugeras O, Orban GA.","J Neurosci. 2003 Aug 13;23(19):7395-406. doi: 10.1523/JNEUROSCI.23-19-07395.2003.","Fize D","J Neurosci","2003","2003/08/15","PMC6740456","","10.1523/JNEUROSCI.23-19-07395.2003"
"12895427","Stereopsis activates V3A and caudal intraparietal areas in macaques and humans","Tsao DY, Vanduffel W, Sasaki Y, Fize D, Knutsen TA, Mandeville JB, Wald LL, Dale AM, Rosen BR, Van Essen DC, Livingstone MS, Orban GA, Tootell RB.","Neuron. 2003 Jul 31;39(3):555-68. doi: 10.1016/s0896-6273(03)00459-8.","Tsao DY","Neuron","2003","2003/08/05","","","10.1016/s0896-6273(03)00459-8"
"12880794","The human action recognition system and its relationship to Broca's area: an fMRI study","Hamzei F, Rijntjes M, Dettmers C, Glauche V, Weiller C, Büchel C.","Neuroimage. 2003 Jul;19(3):637-44. doi: 10.1016/s1053-8119(03)00087-9.","Hamzei F","Neuroimage","2003","2003/07/26","","","10.1016/s1053-8119(03)00087-9"
"12814544","Multimodal spatial representations engaged in human parietal cortex during both saccadic and manual spatial orienting","Macaluso E, Driver J, Frith CD.","Curr Biol. 2003 Jun 17;13(12):990-9. doi: 10.1016/s0960-9822(03)00377-4.","Macaluso E","Curr Biol","2003","2003/06/20","","","10.1016/s0960-9822(03)00377-4"
"12773496","Human cortical responses to water in the mouth, and the effects of thirst","de Araujo IE, Kringelbach ML, Rolls ET, McGlone F.","J Neurophysiol. 2003 Sep;90(3):1865-76. doi: 10.1152/jn.00297.2003. Epub 2003 May 28.","de Araujo IE","J Neurophysiol","2003","2003/05/30","","","10.1152/jn.00297.2003"
"12653987","Functional properties and interaction of the anterior and posterior intraparietal areas in humans","Shikata E, Hamzei F, Glauche V, Koch M, Weiller C, Binkofski F, Büchel C.","Eur J Neurosci. 2003 Mar;17(5):1105-10. doi: 10.1046/j.1460-9568.2003.02540.x.","Shikata E","Eur J Neurosci","2003","2003/03/26","","","10.1046/j.1460-9568.2003.02540.x"
"12364527","Spatial attention and memory versus motor preparation: premotor cortex involvement as revealed by fMRI","Simon SR, Meunier M, Piettre L, Berardi AM, Segebarth CM, Boussaoud D.","J Neurophysiol. 2002 Oct;88(4):2047-57. doi: 10.1152/jn.2002.88.4.2047.","Simon SR","J Neurophysiol","2002","2002/10/05","","","10.1152/jn.2002.88.4.2047"
"12221492","High resolution fMRI of ocular dominance columns within the visual cortex of human amblyopes","Goodyear BG, Nicolle DA, Menon RS.","Strabismus. 2002 Jun;10(2):129-36. doi: 10.1076/stra.10.2.129.8140.","Goodyear BG","Strabismus","2002","2002/09/11","","","10.1076/stra.10.2.129.8140"
"12204305","Functional MRI studies in awake rhesus monkeys: methodological and analytical strategies","Andersen AH, Zhang Z, Barber T, Rayens WS, Zhang J, Grondin R, Hardy P, Gerhardt GA, Gash DM.","J Neurosci Methods. 2002 Aug 30;118(2):141-52. doi: 10.1016/s0165-0270(02)00123-1.","Andersen AH","J Neurosci Methods","2002","2002/09/03","","","10.1016/s0165-0270(02)00123-1"
"12126506","Sustained mnemonic response in the human middle frontal gyrus during on-line storage of spatial memoranda","Leung HC, Gore JC, Goldman-Rakic PS.","J Cogn Neurosci. 2002 May 15;14(4):659-71. doi: 10.1162/08989290260045882.","Leung HC","J Cogn Neurosci","2002","2002/07/20","","","10.1162/08989290260045882"
"12062017","Magnetic resonance imaging of neuronal connections in the macaque monkey","Saleem KS, Pauls JM, Augath M, Trinath T, Prause BA, Hashikawa T, Logothetis NK.","Neuron. 2002 May 30;34(5):685-700. doi: 10.1016/s0896-6273(02)00718-3.","Saleem KS","Neuron","2002","2002/06/14","","","10.1016/s0896-6273(02)00718-3"
"12030822","A comparison of neural circuits underlying auditory and visual object categorization","Adams RB, Janata P.","Neuroimage. 2002 Jun;16(2):361-77. doi: 10.1006/nimg.2002.1088.","Adams RB","Neuroimage","2002","2002/05/29","","","10.1006/nimg.2002.1088"
"12030817","Repeated fMRI using iron oxide contrast agent in awake, behaving macaques at 3 Tesla","Leite FP, Tsao D, Vanduffel W, Fize D, Sasaki Y, Wald LL, Dale AM, Kwong KK, Orban GA, Rosen BR, Tootell RB, Mandeville JB.","Neuroimage. 2002 Jun;16(2):283-94. doi: 10.1006/nimg.2002.1110.","Leite FP","Neuroimage","2002","2002/05/29","","","10.1006/nimg.2002.1110"
"11856536","Three-dimensional shape representation in monkey cortex","Sereno ME, Trinath T, Augath M, Logothetis NK.","Neuron. 2002 Feb 14;33(4):635-52. doi: 10.1016/s0896-6273(02)00598-6.","Sereno ME","Neuron","2002","2002/02/22","","","10.1016/s0896-6273(02)00598-6"
"11726800","Somatotopic organization of the medial wall of the cerebral hemispheres: a 3 Tesla fMRI study","Mayer AR, Zimbelman JL, Watanabe Y, Rao SM.","Neuroreport. 2001 Dec 4;12(17):3811-4. doi: 10.1097/00001756-200112040-00042.","Mayer AR","Neuroreport","2001","2001/12/01","","","10.1097/00001756-200112040-00042"
"11702549","Visual cortex organization in primates: theories of V3 and adjoining visual areas","Kaas JH, Lyon DC.","Prog Brain Res. 2001;134:285-95. doi: 10.1016/s0079-6123(01)34019-0.","Kaas JH","Prog Brain Res","2001","2001/11/13","","","10.1016/s0079-6123(01)34019-0"
"11530838","Medial temporal and prefrontal contributions to working memory tasks with novel and familiar stimuli","Stern CE, Sherman SJ, Kirchhoff BA, Hasselmo ME.","Hippocampus. 2001;11(4):337-46. doi: 10.1002/hipo.1048.","Stern CE","Hippocampus","2001","2001/09/04","","","10.1002/hipo.1048"
"11496106","Enhancing fMRI contrast in awake-behaving primates using intravascular magnetite dextran nanopartieles","Dubowitz DJ, Bernheim KA, Chen DY, Bradley WG Jr, Andersen RA.","Neuroreport. 2001 Aug 8;12(11):2335-40. doi: 10.1097/00001756-200108080-00011.","Dubowitz DJ","Neuroreport","2001","2001/08/10","","","10.1097/00001756-200108080-00011"
"11389943","Direct comparison of visual cortex activation in human and non-human primates using functional magnetic resonance imaging","Dubowitz DJ, Chen DY, Atkinson DJ, Scadeng M, Martinez A, Andersen MB, Andersen RA, Bradley WG Jr.","J Neurosci Methods. 2001 May 30;107(1-2):71-80. doi: 10.1016/s0165-0270(01)00353-3.","Dubowitz DJ","J Neurosci Methods","2001","2001/06/08","","","10.1016/s0165-0270(01)00353-3"
"11373131","Attention versus intention in the primate premotor cortex","Boussaoud D.","Neuroimage. 2001 Jul;14(1 Pt 2):S40-5. doi: 10.1006/nimg.2001.0816.","Boussaoud D","Neuroimage","2001","2001/05/25","","","10.1006/nimg.2001.0816"
"11247999","Surface orientation discrimination activates caudal and anterior intraparietal sulcus in humans: an event-related fMRI study","Shikata E, Hamzei F, Glauche V, Knab R, Dettmers C, Weiller C, Büchel C.","J Neurophysiol. 2001 Mar;85(3):1309-14. doi: 10.1152/jn.2001.85.3.1309.","Shikata E","J Neurophysiol","2001","2001/03/15","","","10.1152/jn.2001.85.3.1309"
"11224551","Visuo-haptic object-related activation in the ventral visual pathway","Amedi A, Malach R, Hendler T, Peled S, Zohary E.","Nat Neurosci. 2001 Mar;4(3):324-30. doi: 10.1038/85201.","Amedi A","Nat Neurosci","2001","2001/02/27","","","10.1038/85201"
"11102809","An fMRI study of the selective activation of human extrastriate form vision areas by radial and concentric gratings","Wilkinson F, James TW, Wilson HR, Gati JS, Menon RS, Goodale MA.","Curr Biol. 2000 Nov 16;10(22):1455-8. doi: 10.1016/s0960-9822(00)00800-9.","Wilkinson F","Curr Biol","2000","2000/12/05","","","10.1016/s0960-9822(00)00800-9"
"11035225","Structural and functional brain development and its relation to cognitive development","Casey BJ, Giedd JN, Thomas KM.","Biol Psychol. 2000 Oct;54(1-3):241-57. doi: 10.1016/s0301-0511(00)00058-2.","Casey BJ","Biol Psychol","2000","2000/10/18","","","10.1016/s0301-0511(00)00058-2"
"10932271","Mapping the basal ganglia: fMRI evidence for somatotopic representation of face, hand, and foot","Maillard L, Ishii K, Bushara K, Waldvogel D, Schulman AE, Hallett M.","Neurology. 2000 Aug 8;55(3):377-83. doi: 10.1212/wnl.55.3.377.","Maillard L","Neurology","2000","2000/08/10","","","10.1212/wnl.55.3.377"
"10680764","Human brain areas involved in the analysis of auditory movement","Griffiths TD, Green GG, Rees A, Rees G.","Hum Brain Mapp. 2000 Feb;9(2):72-80. doi: 10.1002/(sici)1097-0193(200002)9:2<72::aid-hbm2>3.0.co;2-9.","Griffiths TD","Hum Brain Mapp","2000","2000/02/19","PMC6871938","","10.1002/(sici)1097-0193(200002)9:2<72::aid-hbm2>3.0.co;2-9"
"10674482","The selectivity of the occipitotemporal M170 for faces","Liu J, Higuchi M, Marantz A, Kanwisher N.","Neuroreport. 2000 Feb 7;11(2):337-41. doi: 10.1097/00001756-200002070-00023.","Liu J","Neuroreport","2000","2000/02/16","","","10.1097/00001756-200002070-00023"
"10354573","Spatial and temporal limits in cognitive neuroimaging with fMRI","Menon RS, Kim SG.","Trends Cogn Sci. 1999 Jun;3(6):207-216. doi: 10.1016/s1364-6613(99)01329-7.","Menon RS","Trends Cogn Sci","1999","1999/06/04","","","10.1016/s1364-6613(99)01329-7"
"9819274","Functional MRI of galvanic vestibular stimulation","Lobel E, Kleine JF, Bihan DL, Leroy-Willig A, Berthoz A.","J Neurophysiol. 1998 Nov;80(5):2699-709. doi: 10.1152/jn.1998.80.5.2699.","Lobel E","J Neurophysiol","1998","1998/11/18","","","10.1152/jn.1998.80.5.2699"
"9811603","Close correlation between activity in brain area MT/V5 and the perception of a visual motion aftereffect","He S, Cohen ER, Hu X.","Curr Biol. 1998 Nov 5;8(22):1215-8. doi: 10.1016/s0960-9822(07)00512-x.","He S","Curr Biol","1998","1998/11/13","","","10.1016/s0960-9822(07)00512-x"
"9497433","Covert visual attention modulates face-specific activity in the human fusiform gyrus: fMRI study","Wojciulik E, Kanwisher N, Driver J.","J Neurophysiol. 1998 Mar;79(3):1574-8. doi: 10.1152/jn.1998.79.3.1574.","Wojciulik E","J Neurophysiol","1998","1998/05/02","","","10.1152/jn.1998.79.3.1574"
"9460087","Superior temporal gyrus and planum temporale in schizophrenia: a selective review","Pearlson GD.","Prog Neuropsychopharmacol Biol Psychiatry. 1997 Nov;21(8):1203-29. doi: 10.1016/s0278-5846(97)00159-0.","Pearlson GD","Prog Neuropsychopharmacol Biol Psychiatry","1997","1998/02/14","","","10.1016/s0278-5846(97)00159-0"
"9217157","Representation of motion boundaries in retinotopic human visual cortical areas","Reppas JB, Niyogi S, Dale AM, Sereno MI, Tootell RB.","Nature. 1997 Jul 10;388(6638):175-9. doi: 10.1038/40633.","Reppas JB","Nature","1997","1997/07/10","","","10.1038/40633"
"9214503","Colour tuning in human visual cortex measured with functional magnetic resonance imaging","Engel S, Zhang X, Wandell B.","Nature. 1997 Jul 3;388(6637):68-71. doi: 10.1038/40398.","Engel S","Nature","1997","1997/07/03","","","10.1038/40398"
"8657305","Abnormal processing of visual motion in dyslexia revealed by functional brain imaging","Eden GF, VanMeter JW, Rumsey JM, Maisog JM, Woods RP, Zeffiro TA.","Nature. 1996 Jul 4;382(6586):66-9. doi: 10.1038/382066a0.","Eden GF","Nature","1996","1996/07/04","","","10.1038/382066a0"
